date,away,home,first_downs_away,first_downs_home,third_downs_away,third_downs_home,fourth_downs_away,fourth_downs_home,passing_yards_away,passing_yards_home,rushing_yards_away,rushing_yards_home,total_yards_away,total_yards_home,comp_att_away,comp_att_home,sacks_away,sacks_home,rushing_attempts_away,rushing_attempts_home,fumbles_away,fumbles_home,int_away,int_home,turnovers_away,turnovers_home,penalties_away,penalties_home,redzone_away,redzone_home,drives_away,drives_home,def_st_td_away,def_st_td_home,possession_away,possession_home
12/23/2018,Bears,49ers,20,15,11-May,14-Jul,1-Jan,0-1,235,232,90,47,325,279,25-29,22-38,11-Mar,9-Jan,28,15,2,0,0,1,2,1,30-Apr,Jun-45,3-Feb,0-3,9,9,0,0,35:30:00,24:30:00
12/23/2018,Steelers,Saints,26,24,13-Jun,12-Jun,2-Jan,0-0,364,313,65,57,429,370,33-50,27-40,16-Mar,13-Feb,18,19,2,0,0,1,2,1,Jun-79,Sep-91,3-Feb,4-Apr,11,11,0,0,31:20:00,28:40:00
12/23/2018,Chiefs,Seahawks,22,31,12-May,14-Jul,1-Jan,0-0,265,254,154,210,419,464,23-40,18-29,8-Jan,17-Mar,19,43,2,0,0,0,2,0,Aug-76,20-Mar,4-Feb,6-Apr,11,12,0,0,24:58:00,35:02:00
12/24/2018,Broncos,Raiders,19,16,14-Jun,13-May,2-Jan,0-0,200,159,100,114,300,273,23-37,19-26,2-Jan,8-Jan,24,30,0,0,2,0,2,0,Nov-91,Jun-50,2-Feb,2-Jan,11,10,0,1,29:52:00,30:08:00
12/30/2018,Dolphins,Bills,17,23,12-Mar,11-May,1-Jan,2-Jan,126,215,99,166,225,381,19-32,17-26,24-Apr,9-Jan,25,33,2,0,2,1,4,1,Apr-35,24-Mar,2-Jan,4-Apr,12,13,2,0,29:42:00,30:18:00
12/30/2018,Lions,Packers,25,9,14-Jul,16-May,1-Jan,3-Jan,272,129,130,46,402,175,21-33,19-40,2-Jan,29-Mar,38,13,0,0,0,1,0,1,Mar-34,May-38,3-Mar,0-0,10,10,0,0,36:54:00,23:06
12/30/2018,Jets,Patriots,12,24,13-Apr,11-May,0-2,0-1,135,244,104,131,239,375,16-28,24-33,Apr-32,6-Jan,23,30,3,0,0,0,3,0,30-Apr,30-Apr,0-2,5-Apr,12,11,0,2,27:47:00,32:13:00
12/30/2018,Panthers,Saints,25,17,13-Jun,10-Apr,2-Jan,0-1,263,110,111,184,374,294,18-30,14-22,5-Jan,8-Feb,37,27,0,0,0,1,0,1,10-Feb,Jun-94,4-Mar,3-Feb,10,10,0,0,33:26:00,26:34:00
12/30/2018,Cowboys,Giants,23,20,17-Nov,15-Jul,2-Feb,3-Feb,368,298,51,143,419,441,27-44,24-41,19-Apr,3-Jan,22,25,1,1,0,1,1,2,Jun-46,Nov-78,4-Mar,5-Mar,12,11,0,0,30:52:00,29:08:00
12/30/2018,Falcons,Buccaneers,27,22,13-Jun,10-Apr,0-0,0-0,380,341,109,92,489,433,32-45,22-35,3-Jan,4-Jan,30,20,0,0,1,1,1,1,Sep-85,30-Mar,4-Mar,4-Mar,12,12,0,0,34:46:00,25:14:00
12/30/2018,Jaguars,Texans,6,23,13-Mar,17-Jun,0-0,1-Jan,89,208,30,134,119,342,15-28,25-35,18-Mar,26-Jun,16,33,1,1,1,0,2,1,Aug-68,15-Feb,0-1,5-Feb,12,12,0,0,24:53:00,35:07:00
12/30/2018,Chargers,Broncos,17,19,11-Apr,14-Apr,0-0,2-Jan,160,288,116,82,276,370,14-24,31-48,16-Jan,4-Jan,30,25,2,3,2,1,4,4,Jun-51,Nov-99,2-Feb,0-2,12,13,2,0,28:12:00,31:48:00
12/30/2018,Raiders,Chiefs,20,18,10-Apr,9-May,1-Jan,3-Jan,165,310,127,99,292,409,24-33,16-27,20-Mar,0-0,29,27,2,0,2,1,4,1,22-Apr,Apr-50,0-0,3-Feb,10,9,0,2,33:56:00,26:04:00
12/30/2018,49ers,Rams,22,28,11-Mar,16-Oct,1-Jan,0-1,264,222,127,155,391,377,23-33,17-29,18-Mar,0-0,22,42,1,0,3,0,4,0,May-41,Jun-57,5-Mar,5-Apr,12,11,0,2,28:10:00,31:50:00
12/30/2018,Bears,Vikings,17,12,14-Aug,11-Jan,0-1,4-Jan,163,101,169,63,332,164,18-26,20-33,0-0,Apr-31,37,15,0,0,0,0,0,0,11-102,30-Mar,3-Mar,1-Jan,11,10,0,0,37:08:00,22:52
12/30/2018,Bengals,Steelers,9,18,12-Mar,15-May,0-1,2-Feb,71,278,125,65,196,343,24-Dec,31-45,24-Apr,9-Jan,18,20,0,0,0,1,0,1,Sep-85,Sep-70,0-1,3-Jan,9,11,2,0,25:38:00,34:22:00
12/30/2018,Cardinals,Seahawks,12,16,17-Apr,14-Apr,2-Jan,0-0,113,109,85,182,198,291,18-34,21-Dec,Jun-36,Jun-43,24,34,2,0,0,1,2,1,20-Mar,10-Jan,2-Jan,3-Feb,13,14,1,0,30:51:00,29:09:00
12/30/2018,Eagles,Washington,25,8,14-Aug,0-9,1-Jan,4-Feb,231,68,129,21,360,89,29-34,13-28,12-Mar,30-Apr,34,12,0,0,1,1,1,1,25-May,15-Feb,3-Feb,0-0,9,9,0,0,43:19:00,16:41
12/30/2018,Browns,Ravens,18,24,11-Apr,13-Mar,0-1,1-Jan,376,167,50,296,426,463,23-42,14-24,0-0,12-Feb,14,47,0,1,3,0,3,1,Apr-35,Oct-65,2-Jan,4-Jan,12,12,0,0,21:30,38:30:00
12/30/2018,Colts,Titans,24,11,13-May,9-Jan,1-Jan,0-1,278,165,158,93,436,258,24-35,18-29,7-Jan,0-0,36,16,1,1,1,2,2,3,Dec-96,Sep-75,7-Apr,0-0,13,11,0,2,40:13:00,19:47
1/5/2019,Colts,Texans,26,20,14-Sep,13-Mar,0-0,5-Feb,222,217,200,105,422,322,19-32,29-49,0-0,18-Mar,35,16,0,0,1,1,1,1,10-Feb,Aug-67,4-Mar,2-Jan,10,9,0,0,31:14:00,28:46:00
1/5/2019,Seahawks,Cowboys,11,23,13-Feb,11-Apr,2-Feb,0-0,226,216,73,164,299,380,18-27,22-33,7-Jan,10-Jan,24,34,0,0,0,1,0,1,May-36,Jun-36,3-Feb,4-Mar,12,12,0,0,25:10:00,34:50:00
1/6/2019,Chargers,Ravens,14,11,17-Jun,15-May,1-Jan,2-Feb,154,139,89,90,243,229,22-32,14-29,6-Jan,Jul-55,33,23,1,2,0,1,1,3,May-35,Jul-41,3-Jan,2-Jan,14,13,0,0,33:40:00,26:20:00
1/6/2019,Eagles,Bears,21,17,13-Jun,16-May,1-Jan,0-0,258,291,42,65,300,356,25-40,26-43,8-Jan,12-Feb,23,18,0,0,2,0,2,0,25-Mar,Mar-52,3-Feb,0-3,11,11,0,0,30:48:00,29:12:00
1/12/2019,Colts,Chiefs,15,29,0-9,14-Apr,1-Jan,4-Mar,179,253,87,180,266,433,19-36,27-41,24-Mar,25-Apr,14,33,1,1,0,0,1,1,Oct-70,Jun-54,0-2,4-Mar,11,11,0,0,20:11,39:49:00
1/12/2019,Cowboys,Rams,19,30,10-Jan,11-May,4-Mar,2-Feb,258,186,50,273,308,459,20-32,15-28,8-Jan,0-0,22,48,0,0,0,0,0,0,26-Apr,Apr-41,2-Feb,4-Feb,8,9,0,0,23:47,36:13:00
1/13/2019,Chargers,Patriots,22,30,13-May,14-Jul,1-Jan,1-Jan,316,343,19,155,335,498,25-51,34-44,15-Feb,0-0,10,34,1,0,1,0,2,0,May-33,Sep-75,3-Mar,7-May,11,13,0,0,21:40,38:20:00
1/13/2019,Eagles,Saints,15,25,7-Feb,15-Aug,0-0,2-Feb,201,283,49,137,250,420,18-31,28-38,0-0,18-Feb,16,31,0,0,2,1,2,1,30-Apr,Nov-84,1-Jan,2-Feb,10,10,0,0,22:10,37:50:00
1/20/2019,Rams,Saints,19,19,16-Jun,14-Jun,1-Jan,0-0,301,242,77,48,378,290,26-41,26-41,8-Jan,7-Feb,26,21,0,0,1,1,1,1,Jul-64,20-Mar,4-Feb,5-Feb,11,12,0,0,32:36:00,30:41:00
1/20/2019,Patriots,Chiefs,36,18,13-19,9-Apr,2-Jan,0-0,348,249,176,41,524,290,30-46,16-31,0-0,Apr-46,48,12,0,0,2,0,2,0,Jun-61,28-Apr,5-Apr,3-Mar,12,11,0,0,43:59:00,20:53
2/3/2019,Patriots,Rams,22,14,12-Mar,13-Mar,0-1,0-0,253,198,154,62,407,260,21-35,19-38,9-Jan,Apr-31,32,18,0,0,1,1,1,1,20-Mar,Sep-65,1-Jan,0-0,13,12,0,0,33:10:00,26:50:00
9/5/2019,  .  Packers,Bears,13,16,12-Feb,15-Mar,0-0,0-2,166,208,47,46,213,254,18-30,26-45,May-37,20-May,22,15,0,0,0,1,0,1,Oct-71,10-107,2-Jan,0-1,13,12,0,0,31:03:00,28:57:00
9/8/2019,Titans,Browns,21,19,10-Feb,10-Jan,0-0,0-2,216,244,123,102,339,346,14-24,25-38,Apr-32,May-41,28,20,0,0,0,3,0,3,Jun-54,18-182,4-Mar,2-Feb,13,14,1,0,29:18:00,30:42:00
9/8/2019,Ravens,Dolphins,31,12,11-Jul,10-Mar,2-Feb,0-0,378,179,265,21,643,200,23-26,15-32,1-Jan,11-Mar,46,12,0,1,0,2,0,3,Apr-40,Sep-64,7-May,1-Jan,12,10,0,0,40:07:00,19:53
9/8/2019,Falcons,Vikings,27,18,8-Feb,10-May,2-Feb,0-0,272,97,73,172,345,269,33-46,10-Aug,Apr-32,1-Jan,17,38,1,0,2,0,3,0,Sep-78,11-100,2-Jan,3-Mar,10,10,0,0,30:13:00,29:47:00
9/8/2019,Bills,Jets,23,17,10-May,17-Jul,0-1,2-Jan,242,155,128,68,370,223,24-37,28-41,12-Jan,20-Apr,25,21,2,1,2,0,4,1,Jul-55,Aug-67,1-Jan,1-Jan,12,11,0,2,27:59:00,32:01:00
9/8/2019,Washington,Eagles,15,22,13-May,17-Nov,2-Feb,2-Jan,370,313,28,123,398,436,30-44,28-39,10-Jan,Jan-00,13,31,0,0,0,0,0,0,Dec-96,Jun-55,2-Jan,3-Feb,10,10,0,0,25:33:00,34:27:00
9/8/2019,Rams,Panthers,22,21,17-Sep,11-May,0-0,0-0,183,216,166,127,349,343,23-39,25-38,3-Jan,23-Mar,32,23,0,2,1,1,1,3,May-43,Jun-46,4-Mar,3-Mar,13,13,0,0,33:16:00,26:44:00
9/8/2019,Chiefs,Jaguars,24,18,10-May,10-May,0-0,0-0,378,347,113,81,491,428,25-34,27-33,0-0,3-Jan,26,16,0,1,0,1,0,2,May-55,Oct-71,6-Feb,3-Jan,10,10,0,0,31:15:00,28:45:00
9/8/2019,Colts,Chargers,22,25,13-Jul,11-Jul,1-Jan,0-0,173,310,203,125,376,435,21-27,25-34,17-Feb,23-Apr,33,21,0,1,0,1,0,2,10-Mar,20-Mar,3-Feb,3-Feb,9,9,0,0,32:09:00,32:50:00
9/8/2019,Bengals,Seahawks,22,12,15-Jun,12-Apr,0-1,0-0,395,160,34,72,429,232,35-51,14-20,23-May,Apr-35,14,25,3,1,0,0,3,1,Jul-57,Aug-55,0-3,2-Feb,12,14,0,0,35:50:00,24:10:00
9/8/2019,Giants,Cowboys,25,23,11-Feb,10-Jun,3-Jan,0-0,319,405,151,89,470,494,33-48,25-32,4-Jan,0-0,17,30,2,0,0,0,2,0,Aug-70,Jun-47,4-Feb,2-Feb,10,10,0,0,27:42:00,32:18:00
9/8/2019,Lions,Cardinals,23,21,18-Jun,22-Sep,0-1,0-0,361,275,116,112,477,387,27-45,29-54,24-Mar,May-33,32,23,2,0,0,1,2,1,Sep-59,Jul-35,3-Feb,4-Jan,15,16,0,0,39:23:00,30:37:00
9/8/2019,49ers,Buccaneers,17,21,13-May,11-May,0-0,0-2,158,174,98,121,256,295,18-27,20-36,8-Jan,20-Mar,32,26,1,1,1,3,2,4,Nov-87,Aug-87,0-3,4-Jan,10,11,4,2,30:04:00,29:56:00
9/8/2019,Steelers,Patriots,15,24,12-Mar,14-Jul,3-Jan,0-0,276,366,32,99,308,465,27-47,25-37,Jan-00,7-Jan,13,29,0,0,1,0,1,0,Jun-54,Jul-55,0-1,0-3,11,10,0,0,27:27:00,32:33:00
9/9/2019,Texans,Saints,22,25,13-Jul,11-Jul,1-Jan,0-0,234,362,180,148,414,510,20-30,32-43,Jun-34,8-Jan,23,21,0,0,1,1,1,1,Aug-69,Jul-48,2-Feb,4-Feb,9,10,0,0,29:47:00,30:13:00
9/9/2019,Broncos,Raiders,18,19,13-Jun,14-Oct,0-0,0-0,249,259,95,98,344,357,21-31,22-26,19-Mar,0-0,23,28,0,0,0,0,0,0,Jun-44,Sep-62,4-Jan,4-Mar,8,8,0,0,27:15:00,32:45:00
9/12/2019,Buccaneers,Panthers,16,20,12-Feb,14-Mar,0-0,0-3,189,313,100,39,289,352,16-25,25-51,19-Mar,20-Mar,31,19,0,1,0,0,0,1,Dec-66,May-50,2-Jan,0-3,13,13,0,0,33:53:00,26:07:00
9/15/2019,49ers,Bengals,27,14,9-May,18-Sep,0-0,2-Jan,312,291,259,25,571,316,18-26,26-42,0-0,20-Apr,42,19,0,0,1,1,1,1,Sep-75,Jul-60,5-Mar,3-Jan,12,12,0,0,32:19:00,27:41:00
9/15/2019,Chargers,Lions,21,19,13-Jun,10-Apr,0-0,1-Jan,287,245,137,94,424,339,21-36,22-30,6-Jan,0-0,25,28,1,0,1,2,2,2,Sep-70,Aug-71,3-Jan,0-0,10,10,0,0,31:19:00,28:41:00
9/15/2019,Vikings,Packers,15,20,13-Apr,15-May,0-0,0-1,223,191,198,144,421,335,14-32,22-34,7-Jan,18-Feb,27,33,2,2,2,0,4,2,8-100,Jun-35,0-2,3-Mar,15,14,0,0,25:54:00,34:06:00
9/15/2019,Colts,Titans,21,18,14-Jul,10-Jan,1-Jan,0-1,121,119,167,124,288,243,17-28,19-28,25-Mar,Apr-35,34,24,1,0,1,0,2,0,Aug-65,May-75,3-Mar,2-Feb,12,11,0,0,31:54:00,28:06:00
9/15/2019,Patriots,Dolphins,27,11,11-Jun,15-Feb,0-0,4-Feb,255,142,124,42,379,184,20-28,18-39,9-Feb,Jul-44,35,15,1,0,0,4,1,4,May-54,22-Apr,4-Mar,0-1,11,13,4,0,36:30:00,23:30
9/15/2019,Bills,Giants,24,21,13-May,12-Mar,0-0,2-Jan,237,241,151,129,388,370,19-30,26-45,16-Mar,9-Jan,34,20,0,0,0,2,0,2,Sep-65,Jul-40,4-Apr,1-Jan,12,12,0,0,32:38:00,27:22:00
9/15/2019,Seahawks,Steelers,25,17,13-May,11-Mar,1-Jan,0-0,274,180,151,81,425,261,29-35,20-34,26-Apr,7-Jan,33,16,2,0,0,1,2,1,Oct-93,May-78,2-Feb,4-Mar,12,11,0,0,35:46:00,24:14:00
9/15/2019,Cowboys,Washington,25,19,11-Jul,9-Feb,0-0,3-Feb,261,208,213,47,474,255,26-30,26-37,8-Jan,13-Jan,34,17,0,0,1,0,1,0,Aug-67,Jun-44,4-Mar,3-Mar,9,9,0,0,33:22:00,26:38:00
9/15/2019,Cardinals,Ravens,15,26,11-Feb,14-Jul,1-Jan,0-1,329,258,20,182,349,440,25-40,24-37,20-Mar,14-Feb,11,33,0,0,0,0,0,0,Aug-70,Oct-62,4-Jan,4-Jan,10,10,0,0,22:22,37:38:00
9/15/2019,Jaguars,Texans,16,17,13-Mar,15-Jun,2-Feb,1-Jan,178,137,103,126,281,263,23-33,16-29,Apr-35,22-Apr,21,30,1,0,0,0,1,0,Sep-70,Jul-47,2-Jan,2-Jan,10,11,0,0,30:01:00,29:59:00
9/15/2019,Chiefs,Raiders,24,19,14-Aug,14-Jun,0-0,1-Jan,436,178,31,129,467,307,30-44,23-38,7-Feb,20-Mar,22,19,1,0,0,2,1,2,10-114,Jul-52,2-Jan,3-Jan,11,11,0,0,32:35:00,27:25:00
9/15/2019,Bears,Broncos,18,27,11-Mar,14-Mar,1-Jan,3-Mar,120,282,153,90,273,372,16-27,35-50,0-0,10-Feb,29,24,0,0,0,1,0,1,Jul-65,Oct-81,1-Jan,3-Jan,10,9,0,0,27:01:00,32:59:00
9/15/2019,Saints,Rams,15,20,13-Apr,13-May,0-1,0-0,187,265,57,115,244,380,20-35,19-28,16-Feb,18-Mar,20,30,0,1,1,0,1,1,Nov-87,Aug-65,0-1,6-Mar,11,11,0,0,29:39:00,30:21:00
9/15/2019,Eagles,Falcons,18,19,18-Sep,10-Mar,3-Feb,1-Jan,237,310,49,57,286,367,28-48,27-43,18-Mar,10-Jan,21,17,1,0,2,3,3,3,Jul-60,Oct-58,5-Feb,2-Jan,12,12,0,0,32:54:00,27:06:00
9/16/2019,Browns,Jets,16,13,13-Apr,14-Feb,0-0,0-2,305,169,70,93,375,262,19-35,23-31,20-Mar,Apr-32,21,24,0,1,1,0,1,1,Sep-85,Dec-89,2-Jan,0-1,12,12,0,0,29:41:00,30:19:00
9/19/2019,Titans,Jaguars,21,12,17-Aug,11-Feb,0-1,0-1,249,204,91,88,340,292,23-40,20-30,Sep-55,0-0,26,20,1,0,0,0,1,0,9-101,30-Apr,2-Jan,2-Jan,11,12,0,0,35:16:00,24:44:00
9/22/2019,Bengals,Bills,17,25,11-Mar,13-May,0-0,0-0,240,241,66,175,306,416,20-36,23-36,10-Feb,2-Jan,19,36,2,1,2,1,4,2,Aug-54,Jul-55,2-Feb,4-Feb,13,13,0,0,23:06,36:54:00
9/22/2019,Dolphins,Cowboys,17,28,15-Mar,10-May,3-Jan,0-0,211,241,72,235,283,476,20-41,19-32,18-Mar,5-Jan,24,34,1,0,0,1,1,1,May-35,8-100,0-3,5-Apr,11,12,0,0,29:04:00,30:56:00
9/22/2019,Broncos,Packers,20,16,15-Aug,9-Feb,2-Jan,0-0,161,235,149,77,310,312,20-29,17-29,Jun-52,0-0,38,23,2,0,1,0,3,0,27-Mar,Jul-53,3-Feb,2-Feb,11,11,0,0,35:34:00,24:26:00
9/22/2019,Falcons,Colts,25,29,10-Aug,8-May,0-0,0-0,304,300,93,79,397,379,29-34,28-37,0-0,10-Jan,20,24,0,0,1,0,1,0,16-128,Apr-39,4-Mar,5-Mar,7,7,0,0,28:37:00,31:23:00
9/22/2019,Ravens,Chiefs,29,27,13-May,9-May,4-Mar,0-1,249,363,203,140,452,503,22-43,27-37,18-Mar,11-Jan,32,25,0,0,0,0,0,0,Jul-60,Apr-31,5-Apr,4-Mar,10,10,0,0,32:44:00,27:16:00
9/22/2019,Raiders,Vikings,17,23,11-Mar,9-May,3-Feb,0-0,214,174,88,211,302,385,27-34,15-21,28-Apr,0-0,20,38,0,0,1,0,1,0,Jul-84,Jun-59,2-Jan,4-Mar,9,10,0,0,28:28:00,31:32:00
9/22/2019,Jets,Patriots,6,21,0-12,15-Jun,0-1,0-0,69,313,36,68,105,381,22-Dec,30-45,29-May,7-Jan,20,27,0,1,1,1,1,2,May-67,Aug-70,0-0,4-Mar,13,14,3,0,24:46:00,35:14:00
9/22/2019,Lions,Eagles,16,22,14-Jun,13-Jul,0-0,0-2,201,246,86,127,287,373,18-32,19-36,0-0,13-Mar,28,30,0,2,0,0,0,2,Sep-61,30-Apr,4-Feb,4-Mar,12,12,1,0,27:42:00,32:18:00
9/22/2019,Panthers,Cardinals,21,21,10-Apr,17-Sep,0-0,1-Jan,240,127,173,121,413,248,19-26,30-43,21-Feb,Aug-46,31,22,1,0,0,2,1,2,Mar-35,Jul-52,5-Mar,3-Feb,12,11,0,0,28:16:00,31:44:00
9/22/2019,Giants,Buccaneers,17,24,13-Jun,14-Apr,1-Jan,1-Jan,312,355,72,144,384,499,23-36,23-37,24-May,25-Apr,19,32,2,0,0,1,2,1,Jun-59,30-Apr,4-Mar,5-Jan,12,13,0,0,26:48:00,33:12:00
9/22/2019,Texans,Chargers,20,22,10-Jun,15-May,0-0,3-Feb,337,293,39,73,376,366,25-34,31-46,14-Feb,25-May,19,18,1,1,0,0,1,1,Jun-65,Jul-69,3-Mar,3-Feb,11,10,0,0,28:12:00,31:48:00
9/22/2019,Steelers,49ers,11,26,12-Mar,11-Jun,0-1,0-0,160,268,79,168,239,436,14-27,23-32,14-Feb,9-Jan,22,40,1,3,1,2,2,5,Jun-42,May-71,0-1,6-Mar,13,14,0,0,23:43,36:17:00
9/22/2019,Saints,Seahawks,15,26,11-Mar,14-May,1-Jan,4-Jan,177,406,88,108,265,514,19-27,32-50,0-0,0-0,23,26,1,1,0,0,1,1,Nov-70,Jul-53,2-Feb,5-Apr,9,13,3,0,28:27:00,31:33:00
9/22/2019,Rams,Browns,20,18,14-Jun,16-Jun,0-0,0-2,254,175,90,95,344,270,24-38,18-36,14-Feb,20-Mar,24,24,1,0,2,1,3,1,Jul-49,Aug-60,3-Feb,4-Jan,11,11,0,0,28:23:00,31:37:00
9/23/2019,Bears,Washington,21,25,13-Aug,9-Mar,0-0,3-Feb,208,287,90,69,298,356,25-31,30-43,23-Mar,Apr-45,24,21,0,2,1,3,1,5,Sep-59,Sep-61,3-Feb,5-Feb,9,11,2,0,31:36:00,28:24:00
9/26/2019,Eagles,Packers,24,31,9-May,11-Jun,0-0,0-1,160,414,176,77,336,491,16-27,34-53,0-0,8-Jan,33,20,0,1,0,1,0,2,Sep-93,May-50,4-Apr,7-Mar,11,10,0,0,27:39:00,32:21:00
9/29/2019,Titans,Falcons,22,24,13-Jun,14-May,0-1,4-Jan,227,364,138,58,365,422,18-27,35-53,0-0,May-33,34,17,0,1,0,0,0,1,May-77,Jul-50,2-Jan,3-Jan,11,11,0,0,29:19:00,30:41:00
9/29/2019,Patriots,Bills,11,23,18-May,13-Feb,0-0,2-Jan,150,240,74,135,224,375,18-39,22-44,0-0,May-40,23,22,0,0,1,4,1,4,Aug-58,Aug-76,3-Jan,2-Jan,13,14,1,0,27:20:00,32:40:00
9/29/2019,Chiefs,Lions,29,29,9-Apr,13-May,1-Jan,0-0,315,261,123,186,438,447,24-42,21-34,0-0,30-Apr,25,35,3,2,0,0,3,2,Jul-51,Aug-48,5-Mar,6-Mar,11,13,2,0,26:05:00,33:55:00
9/29/2019,Raiders,Colts,21,22,12-May,16-Jun,1-Jan,3-Mar,189,265,188,81,377,346,21-31,24-46,Jan-00,0-0,32,23,1,1,0,1,1,2,Nov-80,May-35,3-Feb,3-Feb,11,12,2,0,33:41:00,26:19:00
9/29/2019,Chargers,Dolphins,24,13,13-Aug,10-May,0-1,0-1,311,161,79,72,390,233,25-31,17-24,6-Jan,19-May,33,18,0,0,0,1,0,1,Oct-89,May-53,4-Mar,0-1,8,8,0,0,37:36:00,22:24
9/29/2019,Washington,Giants,8,24,11-Feb,13-Aug,0-0,1-Jan,121,225,55,164,176,389,15-28,23-31,23-Mar,0-0,17,37,0,2,4,2,4,4,Dec-58,May-45,0-1,4-Feb,11,11,0,2,23:51,36:09:00
9/29/2019,Browns,Ravens,22,24,13-Jun,10-Apr,1-Jan,2-Jan,337,222,193,173,530,395,20-31,24-34,5-Jan,25-Apr,29,29,0,1,1,2,1,3,Jun-41,15-Mar,5-Apr,2-Feb,12,12,0,0,30:17:00,29:43:00
9/29/2019,Panthers,Texans,19,18,14-Jul,11-Apr,0-0,0-0,203,128,94,136,297,264,24-34,21-34,29-Mar,Jun-32,28,22,3,1,0,1,3,2,Jun-35,Jul-81,2-Jan,3-Jan,11,12,0,0,30:38:00,29:22:00
9/29/2019,Buccaneers,Rams,27,36,13-Aug,11-Apr,0-0,0-1,376,490,88,28,464,518,28-41,45-68,9-Feb,27-Feb,30,11,0,1,1,3,1,4,Dec-99,13-106,6-May,4-Mar,12,12,2,2,32:36:00,27:24:00
9/29/2019,Seahawks,Cardinals,21,20,10-Apr,9-Mar,0-0,0-0,225,206,115,115,340,321,22-28,22-32,15-Apr,Apr-35,27,23,0,0,0,1,0,1,Jul-65,Jul-44,4-Feb,3-Jan,8,10,2,0,33:24:00,26:36:00
9/29/2019,Vikings,Bears,15,17,13-May,16-May,2-Jan,3-Feb,182,197,40,72,222,269,27-36,24-33,Jun-51,7-Jan,16,33,2,0,0,0,2,0,Jul-55,Jul-50,1-Jan,4-Jan,10,10,0,0,24:33:00,35:27:00
9/29/2019,Jaguars,Broncos,25,19,14-Apr,11-Apr,1-Jan,0-0,186,303,269,68,455,371,19-33,22-38,27-May,0-0,38,16,0,0,0,1,0,1,12-104,May-48,6-Feb,3-Feb,12,12,0,0,39:12:00,20:48
9/29/2019,Cowboys,Saints,15,18,11-Apr,14-Jun,0-1,0-0,212,149,45,117,257,266,22-33,23-30,11-Jan,May-44,20,27,2,0,1,1,3,1,Jun-64,Sep-80,2-Jan,0-4,9,9,0,0,23:56,36:04:00
9/30/2019,Bengals,Steelers,16,20,14-Apr,9-Mar,3-Jan,0-1,102,260,73,66,175,326,21-37,27-31,Aug-69,0-0,19,25,1,1,1,0,2,1,Aug-60,Apr-37,0-3,2-Jan,10,10,0,0,30:14:00,29:46:00
10/3/2019,Rams,Seahawks,24,25,11-Mar,10-Mar,0-0,1-Jan,395,262,82,167,477,429,29-49,17-23,0-0,6-Jan,18,43,1,1,1,0,2,1,Jun-45,May-45,5-Mar,4-Mar,12,13,0,0,24:42:00,35:18:00
10/6/2019,Packers,Cowboys,24,32,12-Mar,8-Feb,0-0,0-0,215,441,120,122,335,563,22-34,27-44,000002-23,22-Mar,29,21,0,0,0,3,0,3,Sep-78,11-124,5-Apr,3-Jan,13,13,0,0,36:43:00,23:17
10/6/2019,Cardinals,Bengals,26,21,13-Jun,12-May,1-Jan,0-1,248,262,266,108,514,370,20-32,27-38,5-Jan,Jan-00,38,23,0,0,0,0,0,0,Dec-96,Jul-60,6-Jan,3-Jan,10,9,0,0,31:03:00,28:57:00
10/6/2019,Bills,Titans,18,14,13-Apr,14-Apr,2-Jan,0-0,204,150,109,102,313,252,23-32,13-22,15-Apr,May-33,27,27,0,0,1,0,1,0,Nov-78,Aug-60,3-Feb,3-Jan,12,11,0,0,31:12:00,28:48:00
10/6/2019,Bears,Raiders,15,25,11-Apr,12-Jun,0-0,1-Jan,194,229,42,169,236,398,22-30,25-32,Apr-37,0-0,17,39,0,2,2,0,2,2,Oct-75,Jun-69,3-Mar,5-Mar,11,11,0,0,25:17:00,34:43:00
10/6/2019,Buccaneers,Saints,19,25,11-Mar,15-Aug,1-Jan,2-Jan,158,345,94,112,252,457,15-27,28-36,Jun-46,0-0,22,31,0,0,0,1,0,1,30-Apr,Jun-40,1-Jan,4-Mar,11,11,0,0,26:33:00,33:27:00
10/6/2019,Vikings,Giants,22,18,11-May,16-Aug,1-Jan,0-3,279,147,211,64,490,211,22-27,21-38,27-Mar,Apr-35,34,20,1,0,0,1,1,1,12-112,May-45,5-Feb,0-2,10,9,0,0,32:40:00,27:20:00
10/6/2019,Jets,Eagles,9,17,14-Mar,13-May,0-1,0-2,61,181,67,84,128,265,15-26,17-29,Oct-59,8-Jan,19,29,1,1,2,0,3,1,Sep-52,Sep-76,1-Jan,3-Feb,14,11,0,4,29:08:00,30:52:00
10/6/2019,Ravens,Steelers,22,18,15-Jun,9-Mar,1-Jan,0-0,139,192,138,77,277,269,19-28,21-31,22-May,11-Jan,40,19,0,1,3,1,3,2,Nov-92,Nov-76,4-Feb,4-Jan,12,12,0,0,39:00:00,25:34:00
10/6/2019,Patriots,Washington,23,11,15-May,11-Jan,0-1,0-0,312,78,130,145,442,223,28-43,18-27,Apr-36,Jun-44,27,20,0,1,1,1,1,2,Jul-55,Jun-72,6-Mar,0-0,14,15,0,0,31:53:00,28:07:00
10/6/2019,Jaguars,Panthers,28,22,13-Jun,12-Apr,0-0,0-1,358,160,149,285,507,445,26-44,17-31,16-Feb,21-Mar,31,27,3,0,0,0,3,0,Sep-84,Aug-70,3-Feb,3-Feb,15,12,0,2,32:24:00,27:36:00
