date,away,home,first_downs_away,first_downs_home,third_downs_away,third_downs_home,fourth_downs_away,fourth_downs_home,passing_yards_away,passing_yards_home,rushing_yards_away,rushing_yards_home,total_yards_away,total_yards_home,comp_att_away,comp_att_home,sacks_away,sacks_home,rushing_attempts_away,rushing_attempts_home,fumbles_away,fumbles_home,int_away,int_home,turnovers_away,turnovers_home,penalties_away,penalties_home,redzone_away,redzone_home,drives_away,drives_home,def_st_td_away,def_st_td_home,possession_away,possession_home
2/3/2019,Patriots,Rams,22,14,3-12,3-13,0-1,0-0,253,198,154,62,407,260,21-35,19-38,1-9,4-31,32,18,0,0,1,1,1,1,3-20,9-65,1-1,0-0,13,12,0,0,33:10:00,26:50:00
9/5/2019,  .  Packers,Bears,13,16,2-12,3-15,0-0,0-2,166,208,47,46,213,254,18-30,26-45,5-37,5-20,22,15,0,0,0,1,0,1,10-71,10-107,1-2,0-1,13,12,0,0,31:03:00,28:57:00
9/8/2019,Titans,Browns,21,19,2-10,1-10,0-0,0-2,216,244,123,102,339,346,14-24,25-38,4-32,5-41,28,20,0,0,0,3,0,3,6-54,18-182,3-4,2-2,13,14,1,0,29:18:00,30:42:00
9/8/2019,Ravens,Dolphins,31,12,7-11,3-10,2-2,0-0,378,179,265,21,643,200,23-26,15-32,1-1,3-11,46,12,0,1,0,2,0,3,4-40,9-64,5-7,1-1,12,10,0,0,40:07:00,19:53
9/8/2019,Falcons,Vikings,27,18,2-8,5-10,2-2,0-0,272,97,73,172,345,269,33-46,8-10,4-32,1-1,17,38,1,0,2,0,3,0,9-78,11-100,1-2,3-3,10,10,0,0,30:13:00,29:47:00
9/8/2019,Bills,Jets,23,17,5-10,7-17,0-1,1-2,242,155,128,68,370,223,24-37,28-41,1-12,4-20,25,21,2,1,2,0,4,1,7-55,8-67,1-1,1-1,12,11,0,2,27:59:00,32:01:00
9/8/2019,Washington,Eagles,15,22,5-13,11-17,2-2,1-2,370,313,28,123,398,436,30-44,28-39,1-10,1-00,13,31,0,0,0,0,0,0,12-96,6-55,1-2,2-3,10,10,0,0,25:33:00,34:27:00
9/8/2019,Rams,Panthers,22,21,9-17,5-11,0-0,0-0,183,216,166,127,349,343,23-39,25-38,1-3,3-23,32,23,0,2,1,1,1,3,5-43,6-46,3-4,3-3,13,13,0,0,33:16:00,26:44:00
9/8/2019,Chiefs,Jaguars,24,18,5-10,5-10,0-0,0-0,378,347,113,81,491,428,25-34,27-33,0-0,1-3,26,16,0,1,0,1,0,2,5-55,10-71,2-6,1-3,10,10,0,0,31:15:00,28:45:00
9/8/2019,Colts,Chargers,22,25,7-13,7-11,1-1,0-0,173,310,203,125,376,435,21-27,25-34,2-17,4-23,33,21,0,1,0,1,0,2,3-10,3-20,2-3,2-3,9,9,0,0,32:09:00,32:50:00
9/8/2019,Bengals,Seahawks,22,12,6-15,4-12,0-1,0-0,395,160,34,72,429,232,35-51,14-20,5-23,4-35,14,25,3,1,0,0,3,1,7-57,8-55,0-3,2-2,12,14,0,0,35:50:00,24:10:00
9/8/2019,Giants,Cowboys,25,23,2-11,6-10,1-3,0-0,319,405,151,89,470,494,33-48,25-32,1-4,0-0,17,30,2,0,0,0,2,0,8-70,6-47,2-4,2-2,10,10,0,0,27:42:00,32:18:00
9/8/2019,Lions,Cardinals,23,21,6-18,9-22,0-1,0-0,361,275,116,112,477,387,27-45,29-54,3-24,5-33,32,23,2,0,0,1,2,1,9-59,7-35,2-3,1-4,15,16,0,0,39:23:00,30:37:00
9/8/2019,49ers,Buccaneers,17,21,5-13,5-11,0-0,0-2,158,174,98,121,256,295,18-27,20-36,1-8,3-20,32,26,1,1,1,3,2,4,11-87,8-87,0-3,1-4,10,11,4,2,30:04:00,29:56:00
9/8/2019,Steelers,Patriots,15,24,3-12,7-14,1-3,0-0,276,366,32,99,308,465,27-47,25-37,1-00,1-7,13,29,0,0,1,0,1,0,6-54,7-55,0-1,0-3,11,10,0,0,27:27:00,32:33:00
9/9/2019,Texans,Saints,22,25,7-13,7-11,1-1,0-0,234,362,180,148,414,510,20-30,32-43,6-34,1-8,23,21,0,0,1,1,1,1,8-69,7-48,2-2,2-4,9,10,0,0,29:47:00,30:13:00
9/9/2019,Broncos,Raiders,18,19,6-13,10-14,0-0,0-0,249,259,95,98,344,357,21-31,22-26,3-19,0-0,23,28,0,0,0,0,0,0,6-44,9-62,1-4,3-4,8,8,0,0,27:15:00,32:45:00
9/12/2019,Buccaneers,Panthers,16,20,2-12,3-14,0-0,0-3,189,313,100,39,289,352,16-25,25-51,3-19,3-20,31,19,0,1,0,0,0,1,12-66,5-50,1-2,0-3,13,13,0,0,33:53:00,26:07:00
9/15/2019,49ers,Bengals,27,14,5-9,9-18,0-0,1-2,312,291,259,25,571,316,18-26,26-42,0-0,4-20,42,19,0,0,1,1,1,1,9-75,7-60,3-5,1-3,12,12,0,0,32:19:00,27:41:00
9/15/2019,Chargers,Lions,21,19,6-13,4-10,0-0,1-1,287,245,137,94,424,339,21-36,22-30,1-6,0-0,25,28,1,0,1,2,2,2,9-70,8-71,1-3,0-0,10,10,0,0,31:19:00,28:41:00
9/15/2019,Vikings,Packers,15,20,4-13,5-15,0-0,0-1,223,191,198,144,421,335,14-32,22-34,1-7,2-18,27,33,2,2,2,0,4,2,8-100,6-35,0-2,3-3,15,14,0,0,25:54:00,34:06:00
9/15/2019,Colts,Titans,21,18,7-14,1-10,1-1,0-1,121,119,167,124,288,243,17-28,19-28,3-25,4-35,34,24,1,0,1,0,2,0,8-65,5-75,3-3,2-2,12,11,0,0,31:54:00,28:06:00
9/15/2019,Patriots,Dolphins,27,11,6-11,2-15,0-0,2-4,255,142,124,42,379,184,20-28,18-39,2-9,7-44,35,15,1,0,0,4,1,4,5-54,4-22,3-4,0-1,11,13,4,0,36:30:00,23:30
9/15/2019,Bills,Giants,24,21,5-13,3-12,0-0,1-2,237,241,151,129,388,370,19-30,26-45,3-16,1-9,34,20,0,0,0,2,0,2,9-65,7-40,4-4,1-1,12,12,0,0,32:38:00,27:22:00
9/15/2019,Seahawks,Steelers,25,17,5-13,3-11,1-1,0-0,274,180,151,81,425,261,29-35,20-34,4-26,1-7,33,16,2,0,0,1,2,1,10-93,5-78,2-2,3-4,12,11,0,0,35:46:00,24:14:00
9/15/2019,Cowboys,Washington,25,19,7-11,2-9,0-0,2-3,261,208,213,47,474,255,26-30,26-37,1-8,1-13,34,17,0,0,1,0,1,0,8-67,6-44,3-4,3-3,9,9,0,0,33:22:00,26:38:00
9/15/2019,Cardinals,Ravens,15,26,2-11,7-14,1-1,0-1,329,258,20,182,349,440,25-40,24-37,3-20,2-14,11,33,0,0,0,0,0,0,8-70,10-62,1-4,1-4,10,10,0,0,22:22,37:38:00
9/15/2019,Jaguars,Texans,16,17,3-13,6-15,2-2,1-1,178,137,103,126,281,263,23-33,16-29,4-35,4-22,21,30,1,0,0,0,1,0,9-70,7-47,1-2,1-2,10,11,0,0,30:01:00,29:59:00
9/15/2019,Chiefs,Raiders,24,19,8-14,6-14,0-0,1-1,436,178,31,129,467,307,30-44,23-38,2-7,3-20,22,19,1,0,0,2,1,2,10-114,7-52,1-2,1-3,11,11,0,0,32:35:00,27:25:00
9/15/2019,Bears,Broncos,18,27,3-11,3-14,1-1,3-3,120,282,153,90,273,372,16-27,35-50,0-0,2-10,29,24,0,0,0,1,0,1,7-65,10-81,1-1,1-3,10,9,0,0,27:01:00,32:59:00
9/15/2019,Saints,Rams,15,20,4-13,5-13,0-1,0-0,187,265,57,115,244,380,20-35,19-28,2-16,3-18,20,30,0,1,1,0,1,1,11-87,8-65,0-1,3-6,11,11,0,0,29:39:00,30:21:00
9/15/2019,Eagles,Falcons,18,19,9-18,3-10,2-3,1-1,237,310,49,57,286,367,28-48,27-43,3-18,1-10,21,17,1,0,2,3,3,3,7-60,10-58,2-5,1-2,12,12,0,0,32:54:00,27:06:00
9/16/2019,Browns,Jets,16,13,4-13,2-14,0-0,0-2,305,169,70,93,375,262,19-35,23-31,3-20,4-32,21,24,0,1,1,0,1,1,9-85,12-89,1-2,0-1,12,12,0,0,29:41:00,30:19:00
9/19/2019,Titans,Jaguars,21,12,8-17,2-11,0-1,0-1,249,204,91,88,340,292,23-40,20-30,9-55,0-0,26,20,1,0,0,0,1,0,9-101,4-30,1-2,1-2,11,12,0,0,35:16:00,24:44:00
9/22/2019,Bengals,Bills,17,25,3-11,5-13,0-0,0-0,240,241,66,175,306,416,20-36,23-36,2-10,1-2,19,36,2,1,2,1,4,2,8-54,7-55,2-2,2-4,13,13,0,0,23:06,36:54:00
9/22/2019,Dolphins,Cowboys,17,28,3-15,5-10,1-3,0-0,211,241,72,235,283,476,20-41,19-32,3-18,1-5,24,34,1,0,0,1,1,1,5-35,8-100,0-3,4-5,11,12,0,0,29:04:00,30:56:00
9/22/2019,Broncos,Packers,20,16,8-15,2-9,1-2,0-0,161,235,149,77,310,312,20-29,17-29,6-52,0-0,38,23,2,0,1,0,3,0,3-27,7-53,2-3,2-2,11,11,0,0,35:34:00,24:26:00
9/22/2019,Falcons,Colts,25,29,8-10,5-8,0-0,0-0,304,300,93,79,397,379,29-34,28-37,0-0,1-10,20,24,0,0,1,0,1,0,16-128,4-39,3-4,3-5,7,7,0,0,28:37:00,31:23:00
9/22/2019,Ravens,Chiefs,29,27,5-13,5-9,3-4,0-1,249,363,203,140,452,503,22-43,27-37,3-18,1-11,32,25,0,0,0,0,0,0,7-60,4-31,4-5,3-4,10,10,0,0,32:44:00,27:16:00
9/22/2019,Raiders,Vikings,17,23,3-11,5-9,2-3,0-0,214,174,88,211,302,385,27-34,15-21,4-28,0-0,20,38,0,0,1,0,1,0,7-84,6-59,1-2,3-4,9,10,0,0,28:28:00,31:32:00
9/22/2019,Jets,Patriots,6,21,0-12,6-15,0-1,0-0,69,313,36,68,105,381,12-22,30-45,5-29,1-7,20,27,0,1,1,1,1,2,5-67,8-70,0-0,3-4,13,14,3,0,24:46:00,35:14:00
9/22/2019,Lions,Eagles,16,22,6-14,7-13,0-0,0-2,201,246,86,127,287,373,18-32,19-36,0-0,3-13,28,30,0,2,0,0,0,2,9-61,4-30,2-4,3-4,12,12,1,0,27:42:00,32:18:00
9/22/2019,Panthers,Cardinals,21,21,4-10,9-17,0-0,1-1,240,127,173,121,413,248,19-26,30-43,2-21,8-46,31,22,1,0,0,2,1,2,3-35,7-52,3-5,2-3,12,11,0,0,28:16:00,31:44:00
9/22/2019,Giants,Buccaneers,17,24,6-13,4-14,1-1,1-1,312,355,72,144,384,499,23-36,23-37,5-24,4-25,19,32,2,0,0,1,2,1,6-59,4-30,3-4,1-5,12,13,0,0,26:48:00,33:12:00
9/22/2019,Texans,Chargers,20,22,6-10,5-15,0-0,2-3,337,293,39,73,376,366,25-34,31-46,2-14,5-25,19,18,1,1,0,0,1,1,6-65,7-69,3-3,2-3,11,10,0,0,28:12:00,31:48:00
9/22/2019,Steelers,49ers,11,26,3-12,6-11,0-1,0-0,160,268,79,168,239,436,14-27,23-32,2-14,1-9,22,40,1,3,1,2,2,5,6-42,5-71,0-1,3-6,13,14,0,0,23:43,36:17:00
9/22/2019,Saints,Seahawks,15,26,3-11,5-14,1-1,1-4,177,406,88,108,265,514,19-27,32-50,0-0,0-0,23,26,1,1,0,0,1,1,11-70,7-53,2-2,4-5,9,13,3,0,28:27:00,31:33:00
9/22/2019,Rams,Browns,20,18,6-14,6-16,0-0,0-2,254,175,90,95,344,270,24-38,18-36,2-14,3-20,24,24,1,0,2,1,3,1,7-49,8-60,2-3,1-4,11,11,0,0,28:23:00,31:37:00
9/23/2019,Bears,Washington,21,25,8-13,3-9,0-0,2-3,208,287,90,69,298,356,25-31,30-43,3-23,4-45,24,21,0,2,1,3,1,5,9-59,9-61,2-3,2-5,9,11,2,0,31:36:00,28:24:00
9/26/2019,Eagles,Packers,24,31,5-9,6-11,0-0,0-1,160,414,176,77,336,491,16-27,34-53,0-0,1-8,33,20,0,1,0,1,0,2,9-93,5-50,4-4,3-7,11,10,0,0,27:39:00,32:21:00
9/29/2019,Titans,Falcons,22,24,6-13,5-14,0-1,1-4,227,364,138,58,365,422,18-27,35-53,0-0,5-33,34,17,0,1,0,0,0,1,5-77,7-50,1-2,1-3,11,11,0,0,29:19:00,30:41:00
9/29/2019,Patriots,Bills,11,23,5-18,2-13,0-0,1-2,150,240,74,135,224,375,18-39,22-44,0-0,5-40,23,22,0,0,1,4,1,4,8-58,8-76,1-3,1-2,13,14,1,0,27:20:00,32:40:00
9/29/2019,Chiefs,Lions,29,29,4-9,5-13,1-1,0-0,315,261,123,186,438,447,24-42,21-34,0-0,4-30,25,35,3,2,0,0,3,2,7-51,8-48,3-5,3-6,11,13,2,0,26:05:00,33:55:00
9/29/2019,Raiders,Colts,21,22,5-12,6-16,1-1,3-3,189,265,188,81,377,346,21-31,24-46,1-00,0-0,32,23,1,1,0,1,1,2,11-80,5-35,2-3,2-3,11,12,2,0,33:41:00,26:19:00
9/29/2019,Chargers,Dolphins,24,13,8-13,5-10,0-1,0-1,311,161,79,72,390,233,25-31,17-24,1-6,5-19,33,18,0,0,0,1,0,1,10-89,5-53,3-4,0-1,8,8,0,0,37:36:00,22:24
9/29/2019,Washington,Giants,8,24,2-11,8-13,0-0,1-1,121,225,55,164,176,389,15-28,23-31,3-23,0-0,17,37,0,2,4,2,4,4,12-58,5-45,0-1,2-4,11,11,0,2,23:51,36:09:00
9/29/2019,Browns,Ravens,22,24,6-13,4-10,1-1,1-2,337,222,193,173,530,395,20-31,24-34,1-5,4-25,29,29,0,1,1,2,1,3,6-41,3-15,4-5,2-2,12,12,0,0,30:17:00,29:43:00
9/29/2019,Panthers,Texans,19,18,7-14,4-11,0-0,0-0,203,128,94,136,297,264,24-34,21-34,3-29,6-32,28,22,3,1,0,1,3,2,6-35,7-81,1-2,1-3,11,12,0,0,30:38:00,29:22:00
9/29/2019,Buccaneers,Rams,27,36,8-13,4-11,0-0,0-1,376,490,88,28,464,518,28-41,45-68,2-9,2-27,30,11,0,1,1,3,1,4,12-99,13-106,5-6,3-4,12,12,2,2,32:36:00,27:24:00
9/29/2019,Seahawks,Cardinals,21,20,4-10,3-9,0-0,0-0,225,206,115,115,340,321,22-28,22-32,4-15,4-35,27,23,0,0,0,1,0,1,7-65,7-44,2-4,1-3,8,10,2,0,33:24:00,26:36:00
9/29/2019,Vikings,Bears,15,17,5-13,5-16,1-2,2-3,182,197,40,72,222,269,27-36,24-33,6-51,1-7,16,33,2,0,0,0,2,0,7-55,7-50,1-1,1-4,10,10,0,0,24:33:00,35:27:00
9/29/2019,Jaguars,Broncos,25,19,4-14,4-11,1-1,0-0,186,303,269,68,455,371,19-33,22-38,5-27,0-0,38,16,0,0,0,1,0,1,12-104,5-48,2-6,2-3,12,12,0,0,39:12:00,20:48
9/29/2019,Cowboys,Saints,15,18,4-11,6-14,0-1,0-0,212,149,45,117,257,266,22-33,23-30,1-11,5-44,20,27,2,0,1,1,3,1,6-64,9-80,1-2,0-4,9,9,0,0,23:56,36:04:00
9/30/2019,Bengals,Steelers,16,20,4-14,3-9,1-3,0-1,102,260,73,66,175,326,21-37,27-31,8-69,0-0,19,25,1,1,1,0,2,1,8-60,4-37,0-3,1-2,10,10,0,0,30:14:00,29:46:00
10/3/2019,Rams,Seahawks,24,25,3-11,3-10,0-0,1-1,395,262,82,167,477,429,29-49,17-23,0-0,1-6,18,43,1,1,1,0,2,1,6-45,5-45,3-5,3-4,12,13,0,0,24:42:00,35:18:00
10/6/2019,Packers,Cowboys,24,32,3-12,2-8,0-0,0-0,215,441,120,122,335,563,22-34,27-44,000002-23,3-22,29,21,0,0,0,3,0,3,9-78,11-124,4-5,1-3,13,13,0,0,36:43:00,23:17
10/6/2019,Cardinals,Bengals,26,21,6-13,5-12,1-1,0-1,248,262,266,108,514,370,20-32,27-38,1-5,1-00,38,23,0,0,0,0,0,0,12-96,7-60,1-6,1-3,10,9,0,0,31:03:00,28:57:00
10/6/2019,Bills,Titans,18,14,4-13,4-14,1-2,0-0,204,150,109,102,313,252,23-32,13-22,4-15,5-33,27,27,0,0,1,0,1,0,11-78,8-60,2-3,1-3,12,11,0,0,31:12:00,28:48:00
10/6/2019,Bears,Raiders,15,25,4-11,6-12,0-0,1-1,194,229,42,169,236,398,22-30,25-32,4-37,0-0,17,39,0,2,2,0,2,2,10-75,6-69,3-3,3-5,11,11,0,0,25:17:00,34:43:00
10/6/2019,Buccaneers,Saints,19,25,3-11,8-15,1-1,1-2,158,345,94,112,252,457,15-27,28-36,6-46,0-0,22,31,0,0,0,1,0,1,4-30,6-40,1-1,3-4,11,11,0,0,26:33:00,33:27:00
10/6/2019,Vikings,Giants,22,18,5-11,8-16,1-1,0-3,279,147,211,64,490,211,22-27,21-38,3-27,4-35,34,20,1,0,0,1,1,1,12-112,5-45,2-5,0-2,10,9,0,0,32:40:00,27:20:00
10/6/2019,Jets,Eagles,9,17,3-14,5-13,0-1,0-2,61,181,67,84,128,265,15-26,17-29,10-59,1-8,19,29,1,1,2,0,3,1,9-52,9-76,1-1,2-3,14,11,0,4,29:08:00,30:52:00
10/6/2019,Ravens,Steelers,22,18,6-15,3-9,1-1,0-0,139,192,138,77,277,269,19-28,21-31,5-22,1-11,40,19,0,1,3,1,3,2,11-92,11-76,2-4,1-4,12,12,0,0,39:00:00,25:34:00
10/6/2019,Patriots,Washington,23,11,5-15,1-11,0-1,0-0,312,78,130,145,442,223,28-43,18-27,4-36,6-44,27,20,0,1,1,1,1,2,7-55,6-72,3-6,0-0,14,15,0,0,31:53:00,28:07:00
10/6/2019,Jaguars,Panthers,28,22,6-13,4-12,0-0,0-1,358,160,149,285,507,445,26-44,17-31,2-16,3-21,31,27,3,0,0,0,3,0,9-84,8-70,2-3,2-3,15,12,0,2,32:24:00,27:36:00
10/6/2019,Falcons,Texans,22,31,9-16,10-13,1-1,0-0,316,426,57,166,373,592,32-46,28-33,2-14,0-0,20,34,0,1,1,0,1,1,7-63,9-89,3-4,4-5,12,10,0,2,29:00:00,31:00:00
10/6/2019,Broncos,Chargers,15,19,3-11,4-13,0-0,0-1,159,211,191,35,350,246,14-20,32-48,3-23,0-0,32,16,1,1,1,2,2,3,12-122,4-43,1-2,0-4,12,11,0,1,29:36:00,30:24:00
10/6/2019,Colts,Chiefs,25,18,5-14,4-12,2-2,1-2,151,288,180,36,331,324,18-29,22-39,0-0,4-33,45,14,0,1,1,0,1,1,7-50,11-125,1-5,1-3,10,10,0,0,37:15:00,22:45
10/7/2019,Browns,49ers,9,22,1-11,6-16,0-0,1-1,78,171,102,275,180,446,9-24,20-29,4-42,2-10,18,40,2,0,2,0,4,0,7-55,4-34,0-2,2-3,12,13,0,0,22:17,37:43:00
10/10/2019,Giants,Patriots,10,27,2-10,6-13,0-1,0-2,161,313,52,114,213,427,15-31,31-41,1-00,3-21,16,34,1,1,3,1,4,2,5-40,3-20,0-0,3-6,13,12,2,3,20:24,39:36:00
10/13/2019,  .  Washington,Dolphins,13,21,2-11,3-14,0-0,2-2,166,187,145,84,311,271,13-25,27-43,0-0,5-30,33,21,0,0,0,2,0,2,6-56,5-45,0-1,2-2,13,12,0,0,27:21:00,32:39:00
10/13/2019,Steelers,Chargers,18,23,8-13,7-12,0-0,0-0,132,316,124,32,348___,348,15-20,26-44,0-0,1-4,36,14,0,1,1,2,1,3,6-45,8-74,1-3,2-3,10,10,2,0,34:05:00,25:55:00
10/13/2019,Panthers,Buccaneers,17,23,3-15,5-15,1-1,1-2,209,365,59,42,268,407,20-32,30-54,2-18,7-35,29,14,1,2,0,5,1,7,3-30,9-70,3-4,3-4,17,16,0,0,31:10:00,28:50:00
10/13/2019,Seahawks,Browns,29,21,6-13,3-8,0-0,2-3,284,249,170,157,454,406,23-33,22-37,3-11,0-0,38,24,1,1,0,3,1,4,10-65,9-83,4-7,3-5,12,12,0,0,33:41:00,26:19:00
10/13/2019,Texans,Chiefs,35,20,5-12,4-8,2-3,0-0,280,256,192,53,472,309,30-42,19-35,0-0,1-17,41,11,1,1,2,1,3,2,10-70,11-79,4-6,2-3,10,10,0,0,39:48:00,20:12
10/13/2019,Eagles,Vikings,19,26,4-12,2-10,1-3,1-1,292,325,108,122,400,447,26-41,22-29,2-14,1-8,22,35,1,1,2,1,3,2,7-49,4-30,1-1,3-4,12,12,0,0,27:56:00,32:04:00
10/13/2019,Saints,Jaguars,18,11,5-13,4-14,0-0,0-1,222,151,104,75,326,226,24-36,14-29,3-18,2-12,26,24,0,0,0,1,0,1,3-35,2-15,1-3,0-2,10,10,0,0,33:09:00,26:51:00
10/13/2019,Bengals,Ravens,18,26,5-11,9-15,0-0,0-0,217,228,33,269,250,497,21-39,21-33,2-18,1-8,14,43,0,1,1,0,1,1,4-20,10-81,1-2,1-2,9,11,1,0,20:18,39:42:00
10/13/2019,49ers,Rams,22,10,8-17,0-9,1-1,0-4,232,48,99,109,331,157,24-33,13-24,2-11,4-30,41,22,1,1,1,0,2,1,4-30,8-59,2-5,1-2,12,11,0,0,38:52:00,21:08
10/13/2019,Falcons,Cardinals,31,24,6-11,7-13,0-0,1-1,341,340,103,102,444,442,30-36,27-37,2-15,0-0,25,29,0,0,0,0,0,0,8-72,8-57,4-5,3-4,10,10,0,0,32:47:00,27:13:00
10/13/2019,Titans,Broncos,12,11,2-14,2-14,0-2,0-0,165,167,39,103,204,270,20-34,18-28,7-42,1-10,21,30,0,0,3,1,3,1,6-40,8-51,0-2,1-2,14,14,0,0,30:14:00,29:46:00
10/13/2019,Cowboys,Jets,26,20,10-17,2-10,0-1,0-0,270,326,129,56,399,382,28-40,23-32,1-8,2-12,34,20,0,0,0,1,0,1,9-68,8-105,2-4,2-3,10,10,0,0,32:03:00,27:57:00
10/14/2019,  .  Lions,Packers,13,22,3-13,4-12,1-1,0-0,243,277,56,170,299,447,18-32,24-39,3-22,1-6,20,29,0,2,0,1,0,3,8-50,6-48,1-3,1-4,11,10,0,0,26:56:00,33:04:00
10/17/2019,Chiefs,Broncos,14,15,5-15,1-13,1-1,1-3,191,134,80,71,271,205,20-30,21-34,1-2,9-79,27,21,0,1,0,0,0,1,6-46,4-33,0-2,1-2,12,13,2,0,32:13:00,27:47:00
10/20/2019,Rams,Falcons,23,14,8-16,3-12,1-1,0-0,291,186,90,38,381,224,23-38,22-33,0-0,5-38,36,15,0,2,0,1,0,3,5-24,5-48,3-5,1-1,11,11,1,0,37:09:00,22:51
10/20/2019,Dolphins,Bills,24,17,7-13,3-10,2-2,0-0,272,188,109,117,381,305,23-35,16-26,1-10,2-14,30,23,1,0,1,0,2,0,6-55,9-83,3-4,1-2,10,10,0,1,33:31:00,26:29:00
10/20/2019,Jaguars,Bengals,22,21,4-16,5-12,1-2,0-0,244,258,216,33,460,291,15-32,22-43,2-11,2-18,44,20,0,1,0,3,0,4,11-130,6-50,1-6,2-4,13,14,2,0,38:17:00,21:43
10/20/2019,Vikings,Lions,32,26,6-10,6-11,0-0,0-1,338,352,166,81,504,433,24-34,30-45,0-0,2-12,37,20,0,0,0,1,0,1,6-60,8-67,5-5,4-4,11,10,0,0,32:10:00,27:50:00
10/20/2019,Raiders,Packers,21,22,7-11,6-10,0-1,0-0,329,421,155,60,484,481,24-31,25-31,0-0,1-8,31,23,1,0,1,0,2,0,8-97,3-20,3-6,3-3,10,10,0,0,29:36:00,30:24:00
10/20/2019,Texans,Colts,21,23,4-12,8-16,1-3,0-1,291,321,100,62,391,383,23-34,26-40,3-17,1-5,24,26,0,1,2,0,2,1,10-54,6-45,2-5,4-4,11,12,0,0,27:08:00,32:52:00
10/20/2019,Cardinals,Giants,18,21,7-15,4-12,1-1,1-3,89,156,156,107,245,263,14-21,22-35,2-15,8-67,38,22,0,2,0,1,0,3,10-85,6-75,0-2,1-2,12,10,0,1,29:59:00,30:01:00
10/20/2019,49ers,Washington,17,10,7-16,3-9,1-2,0-1,146,50,137,104,283,154,12-21,9-12,2-5,3-27,39,26,0,1,1,0,1,1,2-20,7-47,0-4,0-1,8,8,0,0,33:24:00,26:36:00
10/20/2019,Chargers,Titans,24,22,6-11,6-11,0-1,1-2,326,306,39,97,365,403,24-38,24-30,1-3,2-17,21,29,1,0,0,1,1,1,4-29,7-54,1-3,3-3,9,9,0,0,27:45:00,32:15:00
10/20/2019,Saints,Bears,24,16,7-15,2-12,0-0,1-2,273,235,151,17,424,252,23-38,34-54,1-8,2-16,35,7,0,2,0,0,0,2,4-35,3-10,4-6,2-2,14,14,0,1,37:26:00,22:34
10/20/2019,Ravens,Seahawks,14,20,5-13,10-17,1-1,0-0,141,241,199,106,340,347,9-20,20-41,1-2,1-00,35,26,0,1,0,1,0,2,8-75,2-18,1-4,1-4,9,10,4,0,29:54:00,30:06:00
10/20/2019,Eagles,Cowboys,16,23,3-9,8-14,1-2,1-1,168,213,115,189,283,402,16-26,21-27,3-23,3-26,28,36,3,0,1,1,4,1,5-40,6-65,0-2,3-5,11,11,0,0,27:38:00,32:22:00
10/21/2019,Patriots,Jets,22,12,7-16,2-11,1-1,0-1,249,73,74,81,323,154,31-45,11-32,0-0,1-13,34,20,0,2,1,4,1,6,7-92,8-60,3-4,0-2,14,13,0,0,38:27:00,21:33
10/24/2019,Washington,Vikings,14,22,2-7,8-15,0-0,1-3,131,273,85,161,216,434,15-21,23-26,4-32,3-12,16,38,1,1,1,0,2,1,4-46,7-74,0-2,1-4,9,8,0,0,23:24,36:36:00
10/27/2019,Cardinals,Saints,10,28,2-12,7-12,0-2,0-0,197,373,40,137,510___,510,19-34,34-43,4-23,0-0,11,29,0,0,0,1,0,1,5-35,2-15,0-2,4-6,10,12,0,0,22:01,37:59:00
10/27/2019,Seahawks,Falcons,18,30,3-9,3-9,0-0,1-1,171,441,151,69,322,510,14-20,39-52,2-11,2-19,33,17,0,2,0,1,0,3,9-60,5-40,3-3,1-3,10,10,0,0,29:13:00,30:47:00
10/27/2019,Eagles,Bills,21,16,8-15,6-15,0-2,0-2,153,155,218,98,371,253,17-24,16-34,3-19,4-14,41,20,1,1,0,0,1,1,4-44,8-57,3-4,1-1,11,13,0,0,35:57:00,24:03:00
10/27/2019,Chargers,Bears,11,26,2-10,5-14,0-0,1-1,195,226,36,162,231,388,19-29,23-35,1-6,4-27,12,38,0,1,1,1,1,2,8-53,5-42,2-4,1-5,10,11,0,0,22:00,38:00:00
10/27/2019,Giants,Lions,24,17,7-12,8-14,0-2,0-0,290,316,80,59,370,375,28-41,25-32,3-32,4-26,24,25,1,1,0,1,1,2,5-44,7-75,2-3,1-1,11,10,0,2,30:47:00,29:13:00
10/27/2019,Buccaneers,Titans,23,16,7-15,5-13,1-2,0-1,283,174,106,72,389,246,21-43,21-33,3-18,3-19,30,21,2,1,2,0,4,1,9-87,6-77,2-4,3-3,13,14,0,0,31:33:00,28:27:00
10/27/2019,Broncos,Colts,21,19,2-12,4-12,0-0,0-0,166,191,113,127,279,318,20-32,15-25,3-8,4-11,28,31,0,1,0,0,0,1,10-88,10-103,1-3,1-1,12,11,0,0,30:44:00,29:16:00
10/27/2019,Bengals,Rams,24,19,6-18,7-13,4-6,0-0,297,372,104,98,401,470,32-52,17-31,5-32,0-0,22,26,0,0,0,0,0,0,6-40,9-59,1-4,1-2,9,9,0,0,32:43:00,27:17:00
10/27/2019,Jets,Jaguars,15,21,2-9,8-17,1-2,0-1,167,278,46,111,213,389,21-30,22-34,8-51,2-1,14,34,0,1,3,0,3,1,10-83,9-70,1-1,2-4,13,12,0,0,26:39:00,33:21:00
10/27/2019,Panthers,49ers,12,24,2-13,5-10,0-2,0-0,100,156,130,232,230,388,19-37,18-22,7-58,3-19,19,38,0,0,3,1,3,1,9-70,4-31,0-0,4-5,14,15,0,0,26:59:00,33:01:00
