date,away,home,first_downs_away,first_downs_home,third_downs_away,third_downs_home,fourth_downs_away,fourth_downs_home,passing_yards_away,passing_yards_home,rushing_yards_away,rushing_yards_home,total_yards_away,total_yards_home,comp_att_away,comp_att_home,sacks_away,sacks_home,rushing_attempts_away,rushing_attempts_home,fumbles_away,fumbles_home,int_away,int_home,turnovers_away,turnovers_home,penalties_away,penalties_home,redzone_away,redzone_home,drives_away,drives_home,def_st_td_away,def_st_td_home,possession_away,possession_home
12/2/2012,Vikings,Packers,16,22,12-Jun,16-Sep,0-0,0-0,119,283,240,152,359,435,25-Dec,27-35,0-0,3-Feb,28,36,0,0,2,1,2,1,May-48,Oct-78,0-0,0-0,11,11,0,0,21:30,38:30:00
12/2/2012,Texans,Titans,16,17,17-Apr,15-Apr,1-Jan,0-2,207,265,124,89,331,354,21-35,21-45,0-0,Jun-44,35,17,0,3,0,3,0,6,Nov-97,Apr-35,0-0,0-0,15,15,0,0,33:48:00,26:12:00
12/2/2012,Panthers,Chiefs,19,23,10-Jun,14-Jun,0-0,3-Mar,220,197,165,158,385,355,15-27,19-23,12-Feb,4-Jan,22,43,0,0,0,0,0,0,Jul-45,5-Jan,0-0,0-0,8,9,0,0,22:47,37:13:00
12/2/2012,49ers,Rams,18,16,19-Aug,16-Mar,0-1,0-1,191,208,148,85,339,293,21-32,26-39,17-Mar,13-Feb,36,27,1,0,0,0,1,0,Nov-97,Aug-65,0-0,0-0,13,13,0,2,38:54:00,35:40:00
12/2/2012,Patriots,Dolphins,25,15,15-Jul,13-Mar,0-0,2-Jan,213,176,108,101,321,277,24-40,13-29,25-Apr,10-Mar,32,27,0,1,1,0,1,1,Jun-50,Jul-77,0-0,0-0,12,11,0,0,33:24:00,26:36:00
12/2/2012,Cardinals,Jets,5,20,0-15,14-May,2-Jan,0-0,56,112,81,177,137,289,31-Oct,15-28,16-Feb,14-Mar,21,43,0,1,1,3,1,4,30-Apr,20-Mar,0-0,0-0,15,14,0,0,21:52,38:08:00
12/2/2012,Buccaneers,Broncos,18,25,12-Mar,11-Apr,0-1,0-0,235,242,71,91,306,333,18-39,27-38,7-Jan,0-0,21,29,0,0,1,1,1,1,Nov-80,Aug-75,0-0,0-0,13,12,0,2,26:33:00,33:27:00
12/2/2012,Browns,Raiders,23,25,11-Mar,16-Sep,2-Feb,1-Jan,353,344,122,85,475,429,25-36,34-54,11-Jan,7-Jan,30,17,0,0,2,1,2,1,25-Feb,Sep-65,0-0,0-0,10,10,0,0,32:30:00,27:30:00
12/2/2012,Bengals,Chargers,21,20,14-Jul,12-Apr,0-0,0-1,211,251,128,46,339,297,25-38,26-48,Jan-00,29-Apr,32,11,1,1,2,1,3,2,Aug-55,Aug-55,0-0,0-0,11,11,0,2,33:18:00,26:42:00
12/2/2012,Steelers,Ravens,19,19,13-May,11-Mar,0-0,0-0,270,177,96,111,366,288,25-37,16-34,6-Feb,11-Mar,26,21,1,1,2,1,3,2,Apr-50,Aug-70,0-0,0-0,13,12,0,0,34:21:00,25:39:00
12/2/2012,Eagles,Cowboys,23,22,10-Jun,14-Sep,0-1,1-Jan,240,294,183,123,423,417,22-34,22-27,11-Jan,9-Feb,26,33,1,0,0,0,1,0,5-Jan,Jul-60,0-0,0-0,11,9,1,2,26:42:00,33:18:00
12/3/2012,Giants,Washington,21,20,15-Sep,8-Apr,0-0,0-0,273,163,117,207,390,370,20-33,13-21,7-Jan,0-0,29,31,0,1,0,0,0,1,Sep-73,Apr-56,0-0,0-0,9,8,0,1,33:13:00,26:47:00
12/6/2012,Broncos,Raiders,30,14,14-Jul,8-Feb,0-0,0-0,288,263,140,61,428,324,26-36,19-30,22-Mar,10-Jan,39,16,0,1,1,1,1,2,25-Mar,Nov-94,0-0,0-0,10,10,0,0,37:19:00,22:41
12/9/2012,Rams,Bills,17,17,17-Jul,12-Mar,1-Jan,0-0,207,220,78,61,285,281,19-39,25-33,2-Jan,27-May,27,20,0,1,1,1,1,2,17-Feb,15-Feb,0-0,0-0,13,11,0,0,29:24:00,30:36:00
12/9/2012,Cowboys,Bengals,20,19,19-Nov,11-Apr,0-0,0-0,239,190,49,146,288,336,25-43,20-33,29-Mar,16-May,24,20,0,0,1,1,1,1,Jun-49,Aug-70,0-0,0-0,11,10,0,0,30:11:00,29:49:00
12/9/2012,Chiefs,Browns,12,20,11-Jan,15-May,0-1,0-0,130,198,180,154,310,352,21-Oct,17-30,29-May,19-Mar,26,35,0,0,1,0,1,0,May-35,Jul-55,0-0,0-0,12,12,0,1,26:31:00,33:29:00
12/9/2012,Titans,Colts,17,20,11-Apr,12-Apr,0-0,0-0,259,171,97,98,356,269,22-35,16-34,3-Jan,25-Apr,24,30,0,0,2,2,2,2,Sep-70,Jun-43,0-0,0-0,10,11,2,2,28:37:00,31:23:00
12/9/2012,Bears,Vikings,22,17,17-Jul,14-Jun,2-Jan,0-0,320,77,118,171,438,248,28-53,17-Nov,4-Feb,14-Jan,18,38,0,0,2,1,2,1,Oct-80,Jul-54,0-0,0-0,12,11,0,2,31:42:00,28:18:00
12/9/2012,Chargers,Steelers,19,18,22-Dec,13-May,1-Jan,0-1,200,271,94,69,294,340,21-42,22-42,Jan-00,14-Feb,36,17,0,1,0,1,0,2,Jun-51,Aug-52,0-0,0-0,13,15,2,0,36:46:00,23:14
12/9/2012,Eagles,Buccaneers,23,18,18-Jul,16-Jun,2-Feb,0-0,338,178,29,136,367,314,32-51,14-34,Jun-43,11-Feb,16,32,1,0,0,0,1,0,13-Feb,Aug-64,0-0,0-0,14,12,0,0,29:51:00,30:09:00
12/9/2012,Ravens,Washington,18,22,12-Jun,11-Apr,0-0,0-0,173,244,186,179,359,423,16-21,17-28,9-Feb,24-Mar,35,35,1,1,1,0,2,1,Aug-56,Aug-70,0-0,0-0,13,12,0,0,29:22:00,34:01:00
12/9/2012,Falcons,Panthers,25,23,8-Feb,15-Sep,2-Jan,1-Jan,327,280,35,195,362,475,34-49,23-35,15-Feb,7-Jan,11,32,0,0,1,0,1,0,15-Mar,10-Mar,0-0,0-0,8,10,0,0,24:13:00,35:47:00
12/9/2012,Jets,Jaguars,17,16,13-Apr,16-Feb,0-0,3-Mar,104,168,166,123,270,291,19-Dec,21-43,7-Jan,17-Mar,42,24,2,0,0,2,2,2,15-Jan,Jul-54,0-0,0-0,13,13,0,0,30:31:00,29:29:00
12/9/2012,Dolphins,49ers,17,20,13-May,10-Feb,3-Jan,0-0,133,166,94,155,227,321,17-33,18-23,17-Feb,19-Apr,22,28,1,0,0,0,1,0,May-43,Jun-45,0-0,0-0,8,10,0,0,29:28:00,30:32:00
12/9/2012,Saints,Giants,22,24,13-May,11-May,0-1,0-0,345,259,142,135,487,394,26-43,22-35,9-Jan,0-0,24,27,2,0,2,2,4,2,Oct-81,Jun-55,0-0,0-0,15,15,2,1,30:18:00,29:42:00
12/9/2012,Cardinals,Seahawks,10,22,14-Apr,11-Mar,0-1,0-1,111,209,43,284,154,493,19-39,22-Dec,22-Mar,7-Jan,16,42,4,0,4,1,8,1,Sep-79,Oct-97,0-0,0-0,13,14,0,3,25:33:00,34:27:00
12/9/2012,Lions,Packers,27,15,17-Nov,11-May,2-Jan,0-0,251,148,135,140,386,288,27-45,14-24,13-Jan,25-Mar,32,25,1,1,1,0,2,1,May-55,Jul-50,0-0,0-0,11,10,0,2,37:14:00,22:46
12/10/2012,Texans,Patriots,19,27,14-Apr,12-Jun,0-2,0-0,223,289,100,130,323,419,21-36,21-36,24-Feb,7-Jan,27,33,0,0,1,1,1,1,Jul-70,Jun-56,0-0,0-0,13,13,0,1,29:11:00,30:49:00
12/13/2012,Bengals,Eagles,18,10,18-Jul,12-Mar,0-1,0-0,92,177,157,42,249,219,13-27,16-33,Jun-35,3-Jan,41,19,2,4,0,1,2,5,Nov-94,Sep-76,0-0,0-0,16,14,2,0,37:40:00,22:20
12/16/2012,  .  Jaguars,Dolphins,13,26,15-Jun,11-Jun,0-3,0-1,213,209,86,180,299,389,18-34,22-29,8-Feb,11-Jan,21,36,0,1,0,0,0,1,Oct-88,May-41,0-0,0-0,9,10,0,0,24:22:00,35:38:00
12/16/2012,49ers,Patriots,19,32,14-May,15-Feb,2-Jan,6-May,208,425,180,95,388,520,14-25,36-65,000001-13,18-Mar,39,24,1,2,1,2,2,4,Jun-88,Aug-73,0-0,0-0,18,16,1,0,30:13:00,29:47:00
12/16/2012,Giants,Falcons,10,22,10-Apr,13-Sep,0-3,0-0,159,265,97,129,256,394,13-25,23-28,2-Jan,5-Jan,21,38,1,0,2,0,3,0,25-Feb,30-Mar,0-0,0-0,9,10,0,0,21:03,38:57:00
12/16/2012,Packers,Bears,20,12,17-Jul,0-9,2-Feb,0-1,278,107,113,83,391,190,23-36,21-Dec,13-Mar,28-Apr,32,23,2,0,0,1,2,1,8-104,Oct-91,0-0,0-0,11,12,0,0,33:23:00,26:37:00
12/16/2012,Washington,Browns,25,13,15-Jul,12-Apr,1-Jan,0-2,308,233,122,58,430,291,26-37,21-35,21-Feb,11-Feb,35,15,0,0,1,2,1,2,Jun-45,30-May,0-0,0-0,14,13,0,0,36:17:00,23:43
12/16/2012,Vikings,Rams,18,29,11-Feb,13-Mar,1-Jan,3-Jan,109,345,213,87,322,432,17-24,35-55,22-Feb,Apr-32,33,18,0,1,0,1,0,2,Mar-49,Aug-47,0-0,0-0,13,12,2,0,30:27:00,29:33:00
12/16/2012,Buccaneers,Saints,20,24,13-Apr,11-Apr,3-Jan,0-0,319,298,67,149,386,447,30-54,26-39,11-Feb,9-Jan,16,25,1,0,4,0,5,0,Jul-84,Jun-55,0-0,0-0,13,12,0,0,28:54:00,31:06:00
12/16/2012,Broncos,Ravens,21,12,16-May,12-Jan,0-0,0-2,187,222,163,56,350,278,17-28,20-40,17-Feb,Mar-32,45,19,0,1,0,1,0,2,Jul-51,Jun-61,0-0,0-0,14,16,2,0,38:34:00,21:26
12/16/2012,Colts,Texans,19,23,8-Jan,13-May,0-0,0-0,148,239,124,178,272,417,13-27,23-31,May-38,22-Mar,25,32,1,0,0,0,1,0,Aug-79,Sep-69,0-0,0-0,11,10,0,1,26:54:00,33:06:00
12/16/2012,Seahawks,Bills,22,21,11-May,13-May,1-Jan,0-1,196,215,270,118,466,333,14-23,24-43,9-Feb,Mar-32,32,21,0,1,0,2,0,3,Apr-32,20-Apr,0-0,0-0,11,13,2,0,28:57:00,31:03:00
12/16/2012,Lions,Cardinals,18,12,18-Jun,12-Feb,0-2,0-0,228,97,84,99,312,196,24-50,14-21,18-Feb,7-Jan,22,29,1,0,3,1,4,1,Jul-63,Jun-50,0-0,0-0,16,13,0,4,31:14:00,28:46:00
12/16/2012,Panthers,Chargers,29,12,14-Jul,9-Mar,1-Jan,0-0,217,94,155,70,372,164,19-33,16-23,14-Feb,27-Jun,39,16,1,2,0,0,1,2,Jun-48,Sep-70,0-0,0-0,10,11,0,0,37:32:00,22:28
12/16/2012,Steelers,Cowboys,20,23,12-May,11-Apr,0-0,0-0,319,328,69,87,388,415,24-40,30-42,20-Apr,13-Jan,17,21,1,1,1,0,2,1,0-0,Aug-61,0-0,0-0,12,12,0,0,27:00:00,34:24:00
12/16/2012,Chiefs,Raiders,7,21,12-Jan,17-Jul,0-3,0-0,109,182,10,203,119,385,18-32,18-30,27-Apr,0-0,10,45,0,1,1,0,1,1,Jul-60,May-62,0-0,0-0,11,13,0,0,19:54,40:06:00
12/17/2012,Jets,Titans,20,12,12-May,13-Feb,0-0,0-0,107,127,146,167,253,294,13-29,13-22,24-Apr,22-Apr,30,30,1,0,4,0,5,0,23-Apr,14-111,0-0,0-0,14,14,0,0,30:16:00,29:44:00
12/22/2012,Falcons,Lions,19,25,11-Jun,14-May,0-0,4-Mar,271,443,73,79,344,522,25-32,37-56,8-Jan,0-0,22,22,0,2,0,1,0,3,20-Mar,20-Feb,0-0,0-0,10,12,0,0,28:52:00,31:08:00
12/23/2012,Saints,Cowboys,33,18,19-Nov,10-Feb,0-0,1-Jan,446,406,116,40,562,446,37-53,26-43,0-0,10-Feb,38,11,0,1,0,0,0,1,Jun-42,May-32,0-0,0-0,14,12,0,0,41:59:00,22:28
12/23/2012,Titans,Packers,10,28,15-Apr,11-Feb,0-2,3-Feb,101,343,79,117,180,460,13-30,28-40,Jul-39,8-Jan,22,35,0,0,2,0,2,0,May-35,10-Jan,0-0,0-0,14,14,0,0,25:36:00,34:24:00
12/23/2012,Colts,Chiefs,16,22,16-Jun,10-Feb,0-0,0-1,198,155,90,352,288,507,17-36,22-Oct,7-Mar,7-Jan,26,44,0,1,0,2,0,3,Apr-48,Sep-75,0-0,0-0,11,12,2,0,27:40:00,32:20:00
12/23/2012,Bills,Dolphins,17,18,14-Jun,14-Jul,1-Jan,0-0,227,119,154,182,381,301,20-35,13-25,13-Feb,11-Feb,28,35,3,0,1,0,4,0,Nov-93,25-Mar,0-0,0-0,11,11,0,0,29:43:00,30:17:00
12/23/2012,Chargers,Jets,15,18,12-Feb,11-Feb,1-Jan,0-1,136,156,87,69,223,225,22-Nov,15-25,29-Apr,Nov-71,30,23,0,1,0,1,0,2,May-53,Jun-40,0-0,0-0,13,12,1,0,30:09:00,29:51:00
12/23/2012,Washington,Eagles,18,25,10-May,15-May,0-1,4-Mar,185,321,128,90,313,411,16-24,32-48,13-Jan,24-May,28,22,0,1,1,1,1,2,24-Mar,25-Apr,0-0,0-0,10,10,0,0,29:23:00,30:37:00
12/23/2012,Bengals,Steelers,16,15,15-Apr,14-Feb,0-1,1-Jan,253,185,14,95,267,280,24-41,14-28,25-Jun,Apr-35,16,31,1,1,2,2,3,3,Jul-55,May-63,0-0,0-0,14,16,2,0,28:15:00,31:45:00
12/23/2012,Rams,Buccaneers,14,23,11-Apr,17-Aug,0-0,0-4,196,349,89,80,285,429,13-27,30-54,0-0,23-May,27,22,1,1,1,4,2,5,Sep-64,5-Jan,0-0,0-0,12,13,2,0,24:01:00,35:59:00
12/23/2012,Raiders,Panthers,12,16,15-Apr,15-Jun,0-2,0-0,142,159,47,112,189,271,20-36,18-29,9-Jan,11-Feb,22,28,0,1,1,1,1,2,Jun-70,Oct-97,0-0,0-0,10,10,0,0,29:05:00,30:55:00
12/23/2012,Patriots,Jaguars,23,22,12-Apr,15-Apr,0-0,2-Jan,246,343,103,93,349,436,24-41,29-51,21-Mar,5-Jan,27,23,0,0,2,3,2,3,Apr-39,May-47,0-0,0-0,12,13,0,0,27:25:00,32:35:00
12/23/2012,Vikings,Texans,22,11,18-Sep,11-Jan,0-1,0-0,171,153,174,34,345,187,16-30,18-33,3-Jan,25-Apr,42,16,1,2,0,0,1,2,May-52,Sep-60,0-0,0-0,12,12,0,0,34:46:00,25:14:00
12/23/2012,Browns,Broncos,20,29,12-Mar,15-Sep,3-Jan,0-0,142,339,91,118,233,457,21-36,30-43,Jun-41,0-0,18,32,1,0,0,1,1,1,Oct-69,Nov-84,0-0,0-0,10,10,0,0,26:20:00,33:40:00
12/23/2012,Bears,Cardinals,15,15,13-Mar,15-Mar,0-0,2-Jan,145,219,152,29,297,248,26-Dec,28-49,1-Jan,27-Apr,33,19,1,1,0,2,1,3,12-Feb,25-Apr,0-0,0-0,13,14,4,1,28:05:00,31:55:00
12/23/2012,Giants,Ravens,11,25,10-Feb,18-Nov,0-0,0-0,119,309,67,224,186,533,14-28,25-36,31-Mar,0-0,14,45,0,0,0,0,0,0,Jun-52,Sep-92,0-0,0-0,10,12,0,0,20:39,39:21:00
12/23/2012,49ers,Seahawks,17,22,11-Mar,13-Nov,1-Jan,0-0,231,170,82,176,313,346,19-36,15-22,13-Jan,1-Jan,19,39,1,0,1,1,2,1,Jun-58,Apr-45,0-0,0-0,9,9,0,1,24:51:00,35:09:00
12/30/2012,Eagles,Giants,18,32,14-Apr,8-May,4-Feb,0-0,207,212,110,185,317,397,21-37,14-22,000001-4,11-Jan,27,35,0,0,1,0,1,0,Jun-52,5-Jan,0-0,0-0,9,10,0,0,28:27:00,31:33:00
12/30/2012,Chiefs,Broncos,8,32,14-Apr,12-Jul,0-0,0-0,26,316,93,172,119,488,16-Jul,25-33,000004-23,0-0,28,43,0,1,0,0,0,1,May-32,30-May,0-0,0-0,11,11,0,0,22:30,37:30:00
12/30/2012,Buccaneers,Falcons,18,15,16-Jul,14-Mar,0-0,3-Jan,222,213,144,65,366,278,19-35,28-44,0-0,25-Feb,30,16,0,0,1,0,1,0,15-Feb,15-Feb,0-0,0-0,12,12,0,0,32:05:00,27:55:00
12/30/2012,Jets,Bills,19,16,17-Jul,15-Jul,0-1,1-Jan,199,225,133,109,332,334,17-35,26-Dec,6-Jan,0-0,36,31,1,1,1,0,2,1,Apr-45,24-Apr,0-0,0-0,12,11,0,2,32:20:00,27:40:00
12/30/2012,Ravens,Bengals,23,9,18-May,13-Mar,2-Feb,0-0,146,142,206,47,352,189,19-33,15-26,Apr-37,1-Feb,46,21,0,0,1,0,1,0,10-102,Apr-40,0-0,0-0,13,12,0,2,35:39:00,24:21:00
12/30/2012,Bears,Lions,19,20,15-Apr,14-Jul,0-0,0-0,245,255,144,72,389,327,18-31,24-42,12-Feb,17-Jan,35,20,0,3,0,1,0,4,Mar-35,29-Apr,0-0,0-0,14,12,0,0,34:09:00,25:51:00
12/30/2012,Jaguars,Titans,21,12,16-Jul,14-Jun,0-3,0-2,253,142,122,79,375,221,25-41,15-Sep,Jul-45,10-Feb,23,34,0,0,3,0,3,0,Jul-35,May-43,0-0,0-0,13,12,1,6,32:21:00,27:39:00
12/30/2012,Texans,Colts,19,19,11-May,15-Sep,0-0,0-0,250,184,102,81,352,265,24-36,14-28,25-Apr,7-Jan,20,33,0,0,2,0,2,0,Sep-64,24-Mar,0-0,0-0,10,10,0,1,28:51:00,31:09:00
12/30/2012,Panthers,Saints,28,22,16-Oct,12-Apr,0-0,2-Feb,257,378,273,63,530,441,17-34,29-43,3-Jan,18-Feb,39,18,0,0,1,1,1,1,Apr-36,May-55,0-0,0-0,13,13,0,2,33:55:00,26:05:00
12/30/2012,Browns,Steelers,18,17,10-Mar,13-May,2-Jan,0-0,182,121,138,91,320,212,22-32,15-23,22-Apr,13-Feb,26,28,3,0,1,0,4,0,Sep-79,Mar-58,0-0,0-0,11,11,0,0,29:39:00,30:21:00
12/30/2012,Packers,Vikings,24,25,13-Jun,12-Jun,1-Jan,1-Jan,333,227,72,217,405,444,28-40,16-28,May-32,7-Jan,16,37,1,0,0,0,1,0,Jul-43,Oct-98,0-0,0-0,11,11,0,0,28:05:00,31:55:00
12/30/2012,Dolphins,Patriots,16,28,13-May,16-Aug,0-1,3-Feb,209,276,47,167,256,443,20-35,22-36,26-Jul,8-Jan,15,38,1,0,1,0,2,0,23-Mar,Jun-48,0-0,0-0,11,10,0,0,24:22:00,35:38:00
12/30/2012,Raiders,Chargers,17,14,15-Aug,11-Feb,0-0,1-Jan,150,140,115,70,265,210,13-28,13-17,0-0,11-Feb,29,31,0,0,1,0,1,0,Sep-67,Aug-60,0-0,0-0,11,11,0,1,28:18:00,31:42:00
12/30/2012,Cardinals,49ers,11,20,12-Mar,14-Apr,1-Jan,2-Feb,207,278,55,129,262,407,19-34,17-29,18-Feb,4-Jan,17,37,1,0,1,0,2,0,May-34,25-Mar,0-0,0-0,12,12,0,0,23:57,36:03:00
12/30/2012,Rams,Seahawks,20,17,11-Feb,12-May,2-Jan,0-0,252,209,79,153,331,362,25-42,15-19,0-0,Jun-41,19,30,0,0,1,0,1,0,14-98,Oct-80,0-0,0-0,10,11,0,0,27:11:00,32:49:00
12/30/2012,Cowboys,Washington,20,24,13-Jul,11-May,0-0,0-0,196,87,100,274,296,361,20-37,18-Sep,22-Feb,13-Jan,22,42,0,0,3,0,3,0,6-Jan,20-Feb,0-0,0-0,11,11,0,0,26:34:00,33:26:00
1/3/2015,Cardinals,Panthers,8,25,12-Mar,15-May,0-0,0-2,51,198,27,188,78,386,16-28,18-32,Apr-31,Jan-00,15,41,1,2,2,1,3,3,Jul-38,Aug-80,3-Feb,3-Feb,17,14,0,0,22:54,37:06:00
1/3/2015,Ravens,Steelers,19,22,11-Apr,16-May,1-Jan,3-Feb,246,319,53,68,299,387,18-29,33-48,13-Jan,May-37,25,19,1,1,0,2,1,3,14-Feb,8-114,3-Feb,3-Jan,11,10,0,0,24:43:00,35:17:00
1/4/2015,Bengals,Colts,14,22,15-Jun,14-Jun,0-0,0-0,144,368,110,114,254,482,18-35,31-44,11-Mar,8-Jan,21,25,1,1,0,0,1,1,Jun-45,Sep-66,1-Jan,4-Jan,12,12,0,0,25:50:00,34:10:00
1/4/2015,Lions,Cowboys,19,18,11-Apr,14-Jun,0-1,2-Feb,307,242,90,73,397,315,28-42,19-31,16-Mar,Jun-51,22,21,2,1,1,0,3,1,Aug-44,Jun-46,2-Jan,4-Feb,11,11,0,0,29:33:00,30:27:00
1/10/2015,Ravens,Patriots,28,29,9-Jan,11-Jun,3-Mar,0-0,292,408,136,14,428,422,28-45,34-51,0-0,10-Feb,28,13,0,0,2,1,2,1,Jul-65,Jul-60,5-Apr,3-Mar,12,12,0,0,32:39:00,27:21:00
1/10/2015,Panthers,Seahawks,21,16,16-Sep,13-Jul,1-Jan,0-0,230,248,132,100,362,348,23-36,15-22,16-Feb,20-Feb,30,28,1,0,2,0,3,0,May-35,Jun-60,4-Feb,3-Jan,10,9,0,2,34:03:00,25:57:00
1/11/2015,Cowboys,Packers,21,23,8-Apr,14-Sep,0-1,0-0,170,297,145,119,315,416,15-19,24-35,21-Apr,19-Feb,28,29,1,1,0,0,1,1,May-35,Oct-87,2-Feb,3-Feb,8,9,0,0,30:39:00,29:21:00
1/11/2015,Colts,Broncos,23,19,13-May,16-Apr,0-0,2-Jan,265,200,99,88,364,288,27-43,26-46,0-0,11-Feb,28,20,0,1,2,0,2,1,Oct-67,8-Feb,4-Mar,1-Jan,12,12,0,0,34:01:00,25:59:00
1/18/2015,Packers,Seahawks,19,20,14-Mar,16-Aug,0-0,1-Jan,171,203,135,194,306,397,19-34,15-30,7-Jan,25-May,30,35,0,1,2,4,2,5,May-45,Aug-40,3-Jan,3-Feb,13,16,0,0,32:15:00,31:04:00
1/18/2015,Colts,Patriots,17,28,11-Mar,18-Dec,0-0,2-Feb,126,220,83,177,209,397,Dec-33,23-35,0-0,6-Jan,19,40,1,0,2,1,3,1,23-Mar,Jun-45,1-Jan,7-Jun,11,11,0,0,22:11,37:49:00
2/1/2015,Patriots,Seahawks,25,20,14-Aug,10-Mar,0-0,0-0,320,234,57,162,377,396,37-50,21-Dec,8-Jan,13-Mar,21,29,0,0,2,1,2,1,May-36,Jul-70,4-Mar,5-Mar,12,11,0,0,33:46:00,26:14:00
9/10/2015,Steelers,Patriots,23,26,15-Jul,11-Jul,2-Feb,0-0,330,281,134,80,464,361,26-38,25-32,21-Mar,7-Feb,25,24,0,0,1,0,1,0,Aug-77,Jul-64,3-Feb,4-Apr,9,10,0,0,32:05:00,27:55:00
9/13/2015,Colts,Bills,23,15,15-Aug,13-May,2-Jan,0-0,240,195,64,147,304,342,26-49,14-19,3-Feb,0-0,17,36,1,0,2,0,3,0,May-49,11-113,2-Feb,1-Jan,10,11,0,0,29:04:00,30:56:00
9/13/2015,Packers,Bears,21,25,10-Jun,17-Nov,1-Jan,3-Feb,189,213,133,189,322,402,18-23,18-36,0-0,12-Feb,30,33,0,0,0,1,0,1,Oct-74,Jun-64,5-Apr,3-Jan,9,8,0,0,28:08:00,31:52:00
9/13/2015,Seahawks,Rams,21,19,19-Aug,11-Jun,2-Jan,0-0,219,276,124,76,343,352,32-41,18-27,Jun-32,21-Feb,32,26,0,3,1,0,1,3,Jul-46,30-Apr,4-Jan,4-Feb,11,11,3,1,37:28:00,28:32:00
9/13/2015,Browns,Jets,15,18,16-Aug,13-Jul,2-Jan,0-1,217,179,104,154,321,333,18-32,15-24,14-Mar,0-0,28,36,4,0,1,1,5,1,12-109,30-Apr,0-2,6-Apr,10,11,0,0,31:40:00,28:20:00
9/13/2015,Dolphins,Washington,19,20,12-May,14-Jun,0-1,0-1,182,188,74,161,256,349,22-34,21-31,Mar-44,8-Jan,18,37,1,0,0,2,1,2,Jun-39,Nov-88,3-Jan,1-Jan,9,10,1,0,22:06,37:54:00
9/13/2015,Panthers,Jaguars,17,18,17-Aug,12-Mar,1-Jan,2-Jan,158,169,105,96,263,265,18-31,22-40,17-Feb,14-May,35,21,0,1,1,2,1,3,22-Mar,25-Mar,3-Jan,3-Jan,12,12,2,0,34:06:00,25:54:00
9/13/2015,Chiefs,Texans,19,24,13-Mar,14-Mar,0-0,0-1,233,298,97,98,330,396,22-33,26-47,10-Feb,May-36,32,21,0,1,0,1,0,2,25-Feb,Jun-39,3-Feb,4-Feb,15,14,0,0,35:19:00,24:41:00
9/13/2015,Saints,Cardinals,18,25,18-Jul,10-May,0-1,0-0,354,307,54,120,408,427,30-48,19-32,1-Feb,0-0,20,25,0,1,1,0,1,1,Jul-73,30-May,4-Jan,3-Mar,11,12,0,0,33:24:00,26:36:00
9/13/2015,Lions,Chargers,16,28,10-Mar,11-Jun,0-0,0-0,233,387,69,96,302,483,19-30,34-41,13-Jan,16-Feb,16,31,0,1,2,2,2,3,29-Apr,May-40,1-Jan,7-Apr,11,12,2,0,21:48,38:12:00
9/13/2015,Ravens,Broncos,11,16,13-Feb,18-Aug,1-Jan,0-0,100,150,73,69,173,219,18-32,24-40,17-Feb,25-Apr,23,25,0,0,2,1,2,1,15-Mar,Aug-45,0-1,0-1,11,11,2,2,22:43,37:17:00
9/13/2015,Bengals,Raiders,22,16,13-Apr,12-Mar,1-Jan,3-Feb,269,183,127,63,396,246,25-34,30-43,0-0,20-Feb,31,16,0,1,0,1,0,2,Jun-50,May-32,6-Apr,2-Feb,12,12,0,0,32:32:00,27:28:00
9/13/2015,Titans,Buccaneers,20,16,9-Apr,14-Mar,0-0,4-Feb,185,181,124,92,309,273,13-15,16-33,24-Feb,29-Apr,32,26,1,0,0,2,1,2,Aug-55,Dec-97,4-Apr,2-Jan,10,12,2,0,31:31:00,28:29:00
9/13/2015,Giants,Cowboys,18,27,14-Jun,11-Jun,0-0,0-0,186,356,99,80,285,436,20-36,36-45,3-Jan,0-0,24,23,0,1,0,2,0,3,May-44,Mar-35,4-Jan,5-Mar,10,11,1,0,22:50,37:10:00
9/14/2015,Eagles,Falcons,23,21,12-Mar,14-Apr,1-Jan,0-0,336,290,63,105,399,395,36-52,23-34,0-0,8-Jan,16,35,0,0,2,2,2,2,Oct-88,Jul-57,4-Mar,3-Jan,13,13,0,0,24:33:00,35:27:00
9/14/2015,Vikings,49ers,17,25,9-Jan,12-May,0-2,0-0,177,165,71,230,248,395,23-32,17-26,May-54,Jan-00,17,39,0,1,1,0,1,1,25-May,Aug-57,0-1,5-Feb,10,9,0,0,26:58:00,33:02:00
9/17/2015,Broncos,Chiefs,21,20,16-Jun,0-7,0-1,0-0,238,167,61,147,299,314,26-45,16-25,18-Mar,24-May,22,28,0,3,1,2,1,5,Aug-85,Sep-60,3-Mar,4-Jan,13,13,2,2,31:01:00,28:59:00
9/20/2015,Patriots,Bills,27,23,10-Mar,13-Apr,0-2,1-Jan,451,189,56,160,507,349,38-59,23-30,15-Feb,Aug-53,15,27,2,0,0,3,2,3,11-119,14-140,5-Mar,3-Mar,15,14,0,0,29:57:00,30:03:00
9/20/2015,Cardinals,Bears,21,18,9-May,12-Feb,1-Jan,0-1,185,226,115,109,300,335,17-24,22-32,0-0,15-Feb,28,28,1,0,1,2,2,2,Aug-58,14-170,4-Apr,2-Jan,11,13,3,0,30:04:00,29:56:00
